lead_code,visit_date,latitude,longitude,result,remarks
LDSMFG_160466,2025-01-06,16.755522466050902,77.70421344055787,DOOR_LOCKED,Visited location
LDSMFG_142310,2025-01-21,17.338161262283933,77.62423790300772,DOOR_LOCKED,Visited location
LDSMFG_122388,2025-01-14,16.138781694293563,77.5972217198535,DOOR_LOCKED,Visited location
LDSMFG_175686,2025-01-20,27.45274314306677,77.60910664258304,MET_CUSTOMER,Visited location
LDSMFG_197338,2025-01-09,26.912231084884517,77.57074717574864,MET_CUSTOMER,Visited location
LDSMFG_169959,2025-01-16,27.290731144308225,77.64770218786803,MET_CUSTOMER,Visited location
LDSMFG_112203,2025-01-25,20.060111940429096,77.53466469742531,DOOR_LOCKED,Visited location
LDSMFG_189232,2025-01-19,13.647078510678389,77.72669544591886,SHIFTED,Visited location
LDSMFG_183399,2025-01-02,20.451956681573588,77.62148507656138,DOOR_LOCKED,Visited location
LDSMFG_146248,2025-01-04,27.497689356318936,77.73002619842555,DOOR_LOCKED,Visited location
LDSMFG_106838,2025-01-26,18.49518888158635,77.65811672612782,DOOR_LOCKED,Visited location
LDSMFG_101874,2025-01-27,21.197275411354035,77.7339988046605,SHIFTED,Visited location
LDSMFG_190539,2025-01-03,23.416258338240848,77.55241151572166,DOOR_LOCKED,Visited location
LDSMFG_112927,2025-01-29,15.773466672061309,77.71166501501023,DOOR_LOCKED,Visited location
LDSMFG_167577,2025-01-25,27.796213517552236,77.6844345448639,SHIFTED,Visited location
LDSMFG_157302,2025-01-16,15.488633431735689,77.73034309603071,MET_CUSTOMER,Visited location
LDSMFG_152179,2025-01-20,17.955265023934345,77.71547255285597,SHIFTED,Visited location
LDSMFG_185609,2025-01-01,21.568636037574343,77.7119462977826,DOOR_LOCKED,Visited location
LDSMFG_198246,2025-01-30,18.539898737913994,77.69932819338887,DOOR_LOCKED,Visited location
LDSMFG_121718,2025-01-03,14.38221636399863,77.6074200726316,DOOR_LOCKED,Visited location
LDSMFG_139872,2025-01-17,27.57042816068438,77.55760568517277,SHIFTED,Visited location
LDSMFG_105777,2025-01-07,23.598630281861368,77.63037181773973,SHIFTED,Visited location
LDSMFG_169612,2025-01-19,21.554060882119522,77.59455293616881,DOOR_LOCKED,Visited location
LDSMFG_108452,2025-01-15,19.58849083412339,77.75412436742756,SHIFTED,Visited location
LDSMFG_102548,2025-01-15,18.03542762349499,77.54433527670827,MET_CUSTOMER,Visited location
LDSMFG_124560,2025-01-22,15.3948012808837,77.5280431105152,SHIFTED,Visited location
LDSMFG_179975,2025-01-07,17.59807601551605,77.77220838359956,SHIFTED,Visited location
LDSMFG_120078,2025-01-22,28.365751761076872,77.56676815082379,MET_CUSTOMER,Visited location
LDSMFG_113838,2025-01-09,17.471626666679747,77.73694913514956,SHIFTED,Visited location
LDSMFG_100780,2025-01-17,25.097820827108997,77.60019384824139,SHIFTED,Visited location
LDSMFG_116258,2025-01-15,27.62073529309756,77.57930148489619,DOOR_LOCKED,Visited location
LDSMFG_184668,2025-01-04,27.788057724668832,77.54850480856643,SHIFTED,Visited location
LDSMFG_187647,2025-01-26,27.655322698454498,77.72871442188982,MET_CUSTOMER,Visited location
LDSMFG_112595,2025-01-05,23.52878866086584,77.74863891101909,SHIFTED,Visited location
LDSMFG_185359,2025-01-06,14.141372899090292,77.68461915018497,MET_CUSTOMER,Visited location
LDSMFG_144348,2025-01-16,27.016247016510874,77.7729859252254,DOOR_LOCKED,Visited location
LDSMFG_180024,2025-01-29,19.9826460736714,77.6602826137172,SHIFTED,Visited location
LDSMFG_110064,2025-01-30,16.409395556833854,77.6694859411691,MET_CUSTOMER,Visited location
LDSMFG_129792,2025-01-16,14.503527177698947,77.7708287158619,DOOR_LOCKED,Visited location
LDSMFG_176517,2025-01-12,18.329639641238444,77.58932637040094,SHIFTED,Visited location
LDSMFG_147326,2025-01-11,16.29216777675732,77.52308929603144,SHIFTED,Visited location
LDSMFG_149253,2025-01-23,13.966947317019429,77.7586308171216,DOOR_LOCKED,Visited location
LDSMFG_119938,2025-01-17,24.995532712127904,77.63636060709045,MET_CUSTOMER,Visited location
LDSMFG_162931,2025-01-04,21.289380922431615,77.57717212197015,MET_CUSTOMER,Visited location
LDSMFG_179209,2025-01-26,13.581373306915626,77.70209045564405,DOOR_LOCKED,Visited location
LDSMFG_185900,2025-01-03,24.820388086495626,77.66449711710833,SHIFTED,Visited location
LDSMFG_170388,2025-01-06,22.561866047267245,77.78620973971918,SHIFTED,Visited location
LDSMFG_119584,2025-01-11,19.09657811044432,77.60293490458874,SHIFTED,Visited location
LDSMFG_171087,2025-01-16,18.18208828583898,77.73726209023225,SHIFTED,Visited location
LDSMFG_199608,2025-01-14,20.89465296768427,77.50785219731245,MET_CUSTOMER,Visited location
LDSMFG_175712,2025-01-16,14.621714831128555,77.56687931158584,DOOR_LOCKED,Visited location
LDSMFG_137448,2025-01-29,12.902446556086135,77.5724690821769,SHIFTED,Visited location
LDSMFG_167703,2025-01-17,25.679625090821773,77.61409547467427,MET_CUSTOMER,Visited location
LDSMFG_120578,2025-01-19,22.83375200874493,77.55094706533107,MET_CUSTOMER,Visited location
LDSMFG_190385,2025-01-01,13.876392895120782,77.77495302532326,MET_CUSTOMER,Visited location
LDSMFG_100847,2025-01-18,15.50855574309919,77.52179971086925,MET_CUSTOMER,Visited location
LDSMFG_143257,2025-01-02,26.898302534726504,77.76985608193934,DOOR_LOCKED,Visited location
LDSMFG_169221,2025-01-21,27.784317054106022,77.52110768869686,SHIFTED,Visited location
LDSMFG_145105,2025-01-20,21.111434714219822,77.79889291786604,MET_CUSTOMER,Visited location
LDSMFG_121607,2025-01-20,17.864039498250584,77.79463879357017,SHIFTED,Visited location
LDSMFG_151097,2025-01-04,22.0111039648707,77.79233598904997,DOOR_LOCKED,Visited location
LDSMFG_119908,2025-01-13,13.637048461384353,77.768442639306,MET_CUSTOMER,Visited location
LDSMFG_115624,2025-01-07,24.83639095071817,77.62288606532333,SHIFTED,Visited location
LDSMFG_153259,2025-01-18,28.470733036304118,77.65723988021213,SHIFTED,Visited location
LDSMFG_101092,2025-01-05,15.267991109698656,77.75413944381309,SHIFTED,Visited location
LDSMFG_152924,2025-01-23,23.578436776859284,77.79632069923682,DOOR_LOCKED,Visited location
LDSMFG_185783,2025-01-20,18.550954346019097,77.71852609339834,MET_CUSTOMER,Visited location
LDSMFG_109808,2025-01-13,23.459615761805615,77.60256491771825,SHIFTED,Visited location
LDSMFG_128353,2025-01-29,23.032697611091358,77.51250519170107,DOOR_LOCKED,Visited location
LDSMFG_176817,2025-01-18,19.952495301785248,77.60189146552824,DOOR_LOCKED,Visited location
LDSMFG_175373,2025-01-07,15.913160729275438,77.72918029043814,MET_CUSTOMER,Visited location
LDSMFG_135703,2025-01-07,19.454615581965964,77.51527976016862,MET_CUSTOMER,Visited location
LDSMFG_134724,2025-01-15,23.82109909587519,77.6986753746038,SHIFTED,Visited location
LDSMFG_130227,2025-01-28,20.822821686844165,77.79616484007352,SHIFTED,Visited location
LDSMFG_148790,2025-01-05,20.817191254662625,77.65291728934118,SHIFTED,Visited location
LDSMFG_140469,2025-01-26,28.333494751747565,77.6582169339263,DOOR_LOCKED,Visited location
LDSMFG_158906,2025-01-11,24.64395446287363,77.6394273836692,DOOR_LOCKED,Visited location
LDSMFG_158400,2025-01-27,20.2923559244407,77.55914026187853,DOOR_LOCKED,Visited location
LDSMFG_113962,2025-01-07,14.802431682305649,77.79710631040419,DOOR_LOCKED,Visited location
LDSMFG_107154,2025-01-22,26.346559457573967,77.6472776993245,DOOR_LOCKED,Visited location
LDSMFG_122856,2025-01-22,20.75231417147782,77.63961568622268,DOOR_LOCKED,Visited location
LDSMFG_189765,2025-01-07,28.220476290521294,77.67422408046585,MET_CUSTOMER,Visited location
LDSMFG_149230,2025-01-22,20.210706809955916,77.77596014654404,MET_CUSTOMER,Visited location
LDSMFG_159674,2025-01-05,19.143268675610003,77.5931857167504,DOOR_LOCKED,Visited location
LDSMFG_186184,2025-01-18,19.96863988842296,77.53622330516338,SHIFTED,Visited location
LDSMFG_112808,2025-01-15,21.013677702002287,77.51320858344074,SHIFTED,Visited location
LDSMFG_121446,2025-01-16,25.832284830689694,77.65762844614612,DOOR_LOCKED,Visited location
LDSMFG_190309,2025-01-30,20.193594185609495,77.79722245389374,DOOR_LOCKED,Visited location
LDSMFG_148652,2025-01-12,17.71157698211217,77.58669970033756,SHIFTED,Visited location
LDSMFG_142710,2025-01-12,20.60370597955164,77.70026741733248,DOOR_LOCKED,Visited location
LDSMFG_118385,2025-01-08,24.305466836474512,77.69206587336566,MET_CUSTOMER,Visited location
LDSMFG_194745,2025-01-26,28.05994322192225,77.75744463298179,SHIFTED,Visited location
LDSMFG_151277,2025-01-23,23.274293598211223,77.7856136047857,MET_CUSTOMER,Visited location
LDSMFG_111617,2025-01-03,23.551200923571304,77.67460738309283,SHIFTED,Visited location
LDSMFG_191183,2025-01-07,13.395747682483732,77.75928742199982,DOOR_LOCKED,Visited location
LDSMFG_176362,2025-01-18,14.259090051310812,77.64707364523538,MET_CUSTOMER,Visited location
LDSMFG_143338,2025-01-19,25.15116350523532,77.52605020928587,MET_CUSTOMER,Visited location
LDSMFG_196949,2025-01-27,27.109691697396496,77.71009504376842,SHIFTED,Visited location
LDSMFG_163586,2025-01-30,16.57098588061875,77.7295429688665,MET_CUSTOMER,Visited location
LDSMFG_130592,2025-01-28,18.316685253934597,77.67200770514428,DOOR_LOCKED,Visited location
LDSMFG_150346,2025-01-16,20.167257197068004,77.74534275040484,DOOR_LOCKED,Visited location
LDSMFG_168719,2025-01-28,21.969900696123702,77.60912706096408,SHIFTED,Visited location
LDSMFG_116219,2025-01-03,27.069172426067496,77.56682395921413,DOOR_LOCKED,Visited location
LDSMFG_198946,2025-01-20,14.910060118122114,77.61521957400308,SHIFTED,Visited location
LDSMFG_169654,2025-01-07,14.491721242688447,77.50217907032398,SHIFTED,Visited location
LDSMFG_160191,2025-01-11,16.880720104492756,77.52825665071354,SHIFTED,Visited location
LDSMFG_156386,2025-01-07,18.72134863787064,77.50943532027576,SHIFTED,Visited location
LDSMFG_162945,2025-01-23,16.666847701746253,77.62956146781346,SHIFTED,Visited location
LDSMFG_105415,2025-01-02,25.803822553108176,77.54300159515253,DOOR_LOCKED,Visited location
LDSMFG_103736,2025-01-21,14.487856969397637,77.51873531043672,DOOR_LOCKED,Visited location
LDSMFG_171684,2025-01-28,13.19727123042727,77.53079468142057,MET_CUSTOMER,Visited location
LDSMFG_130285,2025-01-18,17.154430244526225,77.56023384953238,DOOR_LOCKED,Visited location
LDSMFG_183713,2025-01-01,16.24716146768209,77.69170233561353,SHIFTED,Visited location
LDSMFG_113479,2025-01-14,15.837476054817394,77.78898493518311,MET_CUSTOMER,Visited location
LDSMFG_138002,2025-01-12,28.308338254936782,77.64449075162385,SHIFTED,Visited location
LDSMFG_114073,2025-01-27,23.458953114199645,77.50819316259106,SHIFTED,Visited location
LDSMFG_119801,2025-01-08,22.228457303673576,77.53990345925271,DOOR_LOCKED,Visited location
LDSMFG_198980,2025-01-22,22.01523906141744,77.73172600161544,DOOR_LOCKED,Visited location
LDSMFG_164111,2025-01-18,27.98460193745818,77.75761733116708,MET_CUSTOMER,Visited location
LDSMFG_113917,2025-01-01,20.919249020725783,77.53535139842137,DOOR_LOCKED,Visited location
LDSMFG_145656,2025-01-17,23.897007663643297,77.68555114779655,SHIFTED,Visited location
LDSMFG_184636,2025-01-26,20.30739824179672,77.65173129676816,SHIFTED,Visited location
LDSMFG_192804,2025-01-02,13.638627672243594,77.6373504776756,MET_CUSTOMER,Visited location
LDSMFG_173685,2025-01-09,20.665113662247084,77.5846533266965,SHIFTED,Visited location
LDSMFG_106134,2025-01-28,25.188602045942517,77.68290735112956,MET_CUSTOMER,Visited location
LDSMFG_134770,2025-01-19,23.059359355549724,77.60963545236443,MET_CUSTOMER,Visited location
LDSMFG_131661,2025-01-13,25.211229962272828,77.59091871899422,SHIFTED,Visited location
LDSMFG_187388,2025-01-22,23.39743511581545,77.52928884820585,SHIFTED,Visited location
LDSMFG_159209,2025-01-21,25.544677401946235,77.79112583234749,DOOR_LOCKED,Visited location
LDSMFG_147839,2025-01-27,14.293621819065637,77.58789414597703,DOOR_LOCKED,Visited location
LDSMFG_172594,2025-01-07,14.532816224823323,77.79595946170144,SHIFTED,Visited location
LDSMFG_194905,2025-01-29,19.32114353956943,77.53260205704882,MET_CUSTOMER,Visited location
LDSMFG_127531,2025-01-15,25.06422001318181,77.66971689179988,SHIFTED,Visited location
LDSMFG_144659,2025-01-10,22.924464127981807,77.5518320291033,SHIFTED,Visited location
LDSMFG_118596,2025-01-30,13.148516693645085,77.70372353829589,DOOR_LOCKED,Visited location
LDSMFG_125182,2025-01-13,16.79570631123868,77.79076522891981,SHIFTED,Visited location
LDSMFG_153107,2025-01-07,21.415201452653257,77.55585692565576,SHIFTED,Visited location
LDSMFG_197660,2025-01-07,18.99213451092794,77.51072470071495,DOOR_LOCKED,Visited location
LDSMFG_127256,2025-01-24,17.91768617698329,77.6403888288529,DOOR_LOCKED,Visited location
LDSMFG_104345,2025-01-24,20.320956193798484,77.75902274777484,MET_CUSTOMER,Visited location
LDSMFG_198938,2025-01-12,18.524164971553027,77.51078462407484,DOOR_LOCKED,Visited location
LDSMFG_186577,2025-01-08,13.150741907105767,77.52897125946346,DOOR_LOCKED,Visited location
LDSMFG_177767,2025-01-20,14.608878227967034,77.76280296871307,MET_CUSTOMER,Visited location
LDSMFG_194012,2025-01-21,13.119623728235718,77.71326186598024,SHIFTED,Visited location
LDSMFG_141925,2025-01-11,17.9763989552158,77.74277538015231,MET_CUSTOMER,Visited location
LDSMFG_180105,2025-01-13,13.037734526968553,77.68905280086648,MET_CUSTOMER,Visited location
LDSMFG_183032,2025-01-07,28.611814714823154,77.72143978961437,SHIFTED,Visited location
LDSMFG_164929,2025-01-24,14.766261536530523,77.55436254371797,MET_CUSTOMER,Visited location
LDSMFG_168234,2025-01-16,20.381417888168706,77.78195426594104,DOOR_LOCKED,Visited location
LDSMFG_108439,2025-01-02,25.903983320957423,77.5874796319691,MET_CUSTOMER,Visited location
LDSMFG_170864,2025-01-03,21.11652961316455,77.7674541315312,MET_CUSTOMER,Visited location
LDSMFG_148088,2025-01-28,21.049389550947595,77.75673955753217,DOOR_LOCKED,Visited location
LDSMFG_138428,2025-01-28,17.81730368774133,77.76856371583663,DOOR_LOCKED,Visited location
LDSMFG_198567,2025-01-08,17.83648528984486,77.6187022538903,DOOR_LOCKED,Visited location
LDSMFG_174149,2025-01-21,17.11535482440582,77.58943427584263,SHIFTED,Visited location
LDSMFG_124295,2025-01-20,22.23539583895338,77.51675729592539,DOOR_LOCKED,Visited location
LDSMFG_189371,2025-01-25,27.192540766654552,77.71590448356251,SHIFTED,Visited location
LDSMFG_120128,2025-01-27,23.591087594901865,77.71638415316396,DOOR_LOCKED,Visited location
LDSMFG_195622,2025-01-10,13.384455167251323,77.6986163798094,DOOR_LOCKED,Visited location
LDSMFG_197521,2025-01-12,25.322971994647247,77.76122929454615,DOOR_LOCKED,Visited location
LDSMFG_153137,2025-01-15,28.118253511607804,77.75727419279649,DOOR_LOCKED,Visited location
LDSMFG_137898,2025-01-18,14.309981214787674,77.62587135032712,MET_CUSTOMER,Visited location
LDSMFG_152739,2025-01-21,27.20318831426395,77.76313541432474,MET_CUSTOMER,Visited location
LDSMFG_102824,2025-01-30,28.57057619640804,77.74485944409868,MET_CUSTOMER,Visited location
LDSMFG_147447,2025-01-17,22.38405213066756,77.50198043828347,MET_CUSTOMER,Visited location
LDSMFG_153957,2025-01-11,27.93104691373866,77.52735306389161,SHIFTED,Visited location
LDSMFG_171534,2025-01-16,15.890197130955016,77.6981085096967,MET_CUSTOMER,Visited location
LDSMFG_185743,2025-01-04,26.273161169276648,77.51183483819116,MET_CUSTOMER,Visited location
LDSMFG_149949,2025-01-15,18.287887581593967,77.67032135090687,SHIFTED,Visited location
LDSMFG_191490,2025-01-16,18.384377113658985,77.67776517261458,SHIFTED,Visited location
LDSMFG_105568,2025-01-02,13.98090674961268,77.61105427949498,DOOR_LOCKED,Visited location
LDSMFG_192335,2025-01-19,17.863941606966975,77.5528811588713,SHIFTED,Visited location
LDSMFG_133300,2025-01-15,20.091075474873747,77.70332312129037,DOOR_LOCKED,Visited location
LDSMFG_174921,2025-01-19,13.914122585541874,77.59058482234612,MET_CUSTOMER,Visited location
LDSMFG_140559,2025-01-18,21.703230100333464,77.68249575518573,DOOR_LOCKED,Visited location
LDSMFG_144856,2025-01-18,28.580694116400714,77.78120417517114,MET_CUSTOMER,Visited location
LDSMFG_115027,2025-01-06,13.966180292727085,77.51061652502979,MET_CUSTOMER,Visited location
LDSMFG_106606,2025-01-18,27.302664929463216,77.73317824748808,SHIFTED,Visited location
LDSMFG_140485,2025-01-28,23.46371275767992,77.78863710672243,DOOR_LOCKED,Visited location
LDSMFG_150046,2025-01-15,21.04481683840594,77.78666148374694,SHIFTED,Visited location
LDSMFG_178741,2025-01-14,21.103684991341755,77.5780211092246,MET_CUSTOMER,Visited location
LDSMFG_180598,2025-01-05,28.267118534333644,77.53660891755142,MET_CUSTOMER,Visited location
LDSMFG_143535,2025-01-22,13.770348308543884,77.63577065680303,SHIFTED,Visited location
LDSMFG_129593,2025-01-20,15.772652169961479,77.66489006182238,MET_CUSTOMER,Visited location
LDSMFG_127375,2025-01-28,13.022293899487659,77.65844627093371,SHIFTED,Visited location
LDSMFG_108517,2025-01-28,17.793033019646316,77.78733902691044,MET_CUSTOMER,Visited location
LDSMFG_164786,2025-01-06,27.84863758778539,77.62323686502994,MET_CUSTOMER,Visited location
LDSMFG_151051,2025-01-07,21.034736803445412,77.68880223193608,MET_CUSTOMER,Visited location
LDSMFG_158819,2025-01-09,27.535314480352554,77.55623647235485,MET_CUSTOMER,Visited location
LDSMFG_172466,2025-01-20,22.185851653191897,77.7754256095435,DOOR_LOCKED,Visited location
LDSMFG_145512,2025-01-24,20.41759126012759,77.67900499485013,DOOR_LOCKED,Visited location
LDSMFG_109708,2025-01-22,25.222608890975195,77.53135706244291,DOOR_LOCKED,Visited location
LDSMFG_180274,2025-01-05,18.901786475926706,77.58776888005943,SHIFTED,Visited location
LDSMFG_166139,2025-01-27,27.537045705176528,77.69941172677758,SHIFTED,Visited location
LDSMFG_180683,2025-01-14,16.387903251348643,77.56406163555422,DOOR_LOCKED,Visited location
LDSMFG_161591,2025-01-08,15.784146226355878,77.52459563411657,DOOR_LOCKED,Visited location
LDSMFG_159182,2025-01-01,19.825291486212414,77.56646131046732,SHIFTED,Visited location
LDSMFG_179383,2025-01-14,23.21807089758172,77.72803135528682,MET_CUSTOMER,Visited location
LDSMFG_116831,2025-01-23,27.724462717438723,77.71258135575907,DOOR_LOCKED,Visited location
LDSMFG_183997,2025-01-01,17.847712977298315,77.75266522329377,SHIFTED,Visited location
LDSMFG_145671,2025-01-01,26.526424245911628,77.76613050853136,MET_CUSTOMER,Visited location
LDSMFG_153548,2025-01-01,15.788943880835133,77.75432673673923,SHIFTED,Visited location
LDSMFG_151342,2025-01-08,27.944742518800854,77.63623085042474,SHIFTED,Visited location
LDSMFG_179652,2025-01-30,23.337445307863227,77.61398986785927,SHIFTED,Visited location
LDSMFG_172913,2025-01-06,22.0455209344007,77.53312359331152,DOOR_LOCKED,Visited location
LDSMFG_114471,2025-01-01,16.037184565020315,77.79793435217374,DOOR_LOCKED,Visited location
LDSMFG_173642,2025-01-14,13.983342808851235,77.75588421640913,SHIFTED,Visited location
LDSMFG_104216,2025-01-13,26.474323889259985,77.65173129559427,MET_CUSTOMER,Visited location
LDSMFG_104445,2025-01-02,25.63516590754812,77.57689073866163,SHIFTED,Visited location
LDSMFG_146119,2025-01-06,14.08292283760009,77.50805256795844,SHIFTED,Visited location
LDSMFG_148698,2025-01-03,27.546857651544315,77.65577850516158,SHIFTED,Visited location
LDSMFG_167829,2025-01-20,20.448809560527963,77.72382760031476,MET_CUSTOMER,Visited location
LDSMFG_139288,2025-01-18,23.424995988315793,77.54734580987471,DOOR_LOCKED,Visited location
LDSMFG_104347,2025-01-08,23.791362145877912,77.78593441435633,DOOR_LOCKED,Visited location
LDSMFG_111074,2025-01-27,18.36332122939098,77.61895245101317,MET_CUSTOMER,Visited location
LDSMFG_106617,2025-01-17,15.75846235427447,77.60872271123628,SHIFTED,Visited location
LDSMFG_161676,2025-01-01,22.826410091103206,77.61084903825981,SHIFTED,Visited location
LDSMFG_145918,2025-01-22,25.363651744875668,77.7086017670578,MET_CUSTOMER,Visited location
LDSMFG_166673,2025-01-15,15.393530650418635,77.58737787775698,DOOR_LOCKED,Visited location
LDSMFG_101549,2025-01-07,25.792847060832827,77.79098725964303,DOOR_LOCKED,Visited location
LDSMFG_191196,2025-01-22,19.911860211426195,77.53906779998336,SHIFTED,Visited location
LDSMFG_183839,2025-01-19,20.118913999708393,77.76039854111484,MET_CUSTOMER,Visited location
LDSMFG_162828,2025-01-15,21.98977023070985,77.50018028974223,SHIFTED,Visited location
LDSMFG_125579,2025-01-28,22.234025625603216,77.57896073583191,SHIFTED,Visited location
LDSMFG_102873,2025-01-16,17.159778781620545,77.73406652695024,MET_CUSTOMER,Visited location
LDSMFG_139427,2025-01-20,28.565343270386535,77.73761804302113,SHIFTED,Visited location
LDSMFG_188309,2025-01-11,13.190959012021949,77.54106303212076,SHIFTED,Visited location
LDSMFG_108299,2025-01-09,16.943835799613503,77.53534036054526,DOOR_LOCKED,Visited location
LDSMFG_125700,2025-01-24,17.983912436258993,77.53648271312501,DOOR_LOCKED,Visited location
LDSMFG_181247,2025-01-01,23.939734878060257,77.59719697438999,DOOR_LOCKED,Visited location
LDSMFG_184241,2025-01-18,28.52935133548978,77.67583065467016,SHIFTED,Visited location
LDSMFG_111135,2025-01-22,20.47010878055427,77.66314424336228,MET_CUSTOMER,Visited location
LDSMFG_180770,2025-01-20,27.2272450878078,77.69517813152605,DOOR_LOCKED,Visited location
LDSMFG_178496,2025-01-14,28.443648639776008,77.73894711516543,DOOR_LOCKED,Visited location
LDSMFG_193379,2025-01-10,15.262151229212899,77.69785968494139,SHIFTED,Visited location
LDSMFG_118328,2025-01-29,19.74053175333746,77.6413580984754,DOOR_LOCKED,Visited location
LDSMFG_130598,2025-01-27,23.515084115092577,77.78118990088616,SHIFTED,Visited location
LDSMFG_185525,2025-01-22,18.102324898482784,77.71341752916743,MET_CUSTOMER,Visited location
LDSMFG_125892,2025-01-28,22.55073857609171,77.64673685288717,SHIFTED,Visited location
LDSMFG_105946,2025-01-01,26.040832939363128,77.56153744076074,MET_CUSTOMER,Visited location
LDSMFG_174524,2025-01-14,14.326347617363949,77.53533890627739,DOOR_LOCKED,Visited location
LDSMFG_148740,2025-01-11,27.66966656288259,77.68695343854156,MET_CUSTOMER,Visited location
LDSMFG_112650,2025-01-04,22.262452967581417,77.53256493450053,DOOR_LOCKED,Visited location
LDSMFG_135800,2025-01-22,28.563612705241443,77.62096641248168,DOOR_LOCKED,Visited location
LDSMFG_123703,2025-01-26,24.262847815083475,77.613412703184,MET_CUSTOMER,Visited location
LDSMFG_150091,2025-01-27,19.463956177477776,77.58385607985923,SHIFTED,Visited location
LDSMFG_140476,2025-01-16,20.917310419730825,77.64401360764953,SHIFTED,Visited location
LDSMFG_180627,2025-01-02,18.303847411868784,77.60647768928983,DOOR_LOCKED,Visited location
LDSMFG_105044,2025-01-28,14.766924527408559,77.55200230040967,DOOR_LOCKED,Visited location
LDSMFG_142413,2025-01-12,17.609821306412584,77.6929778051693,MET_CUSTOMER,Visited location
LDSMFG_145364,2025-01-13,17.785200164323175,77.68260875451482,SHIFTED,Visited location
LDSMFG_168897,2025-01-17,19.57540192326664,77.71982172736779,SHIFTED,Visited location
LDSMFG_129238,2025-01-14,17.507169904080495,77.57092724715238,DOOR_LOCKED,Visited location
LDSMFG_186599,2025-01-10,25.388296368439477,77.73380571278811,SHIFTED,Visited location
LDSMFG_186489,2025-01-12,28.08924633077426,77.78697854229033,SHIFTED,Visited location
LDSMFG_193502,2025-01-06,17.770468119245827,77.72149190522893,SHIFTED,Visited location
LDSMFG_153669,2025-01-05,18.837656596106747,77.54696894506651,SHIFTED,Visited location
LDSMFG_133159,2025-01-17,21.42885121983727,77.66708748061757,DOOR_LOCKED,Visited location
LDSMFG_111672,2025-01-10,25.34416231025285,77.7565360825744,MET_CUSTOMER,Visited location
LDSMFG_115051,2025-01-14,26.047817684184317,77.6608857548206,DOOR_LOCKED,Visited location
LDSMFG_130603,2025-01-26,18.419451753787992,77.6533650962452,MET_CUSTOMER,Visited location
LDSMFG_152499,2025-01-03,20.237770546347864,77.6158638927864,DOOR_LOCKED,Visited location
LDSMFG_155366,2025-01-12,17.036248848512344,77.79658691903275,SHIFTED,Visited location
LDSMFG_120298,2025-01-18,20.087436135944934,77.76479413679277,SHIFTED,Visited location
LDSMFG_169398,2025-01-06,27.064792487260377,77.62732134594133,MET_CUSTOMER,Visited location
LDSMFG_129206,2025-01-07,19.54159615690911,77.73840534256198,MET_CUSTOMER,Visited location
LDSMFG_103869,2025-01-02,13.554904145012246,77.59012729917993,DOOR_LOCKED,Visited location
LDSMFG_110207,2025-01-09,26.364427875348873,77.66540477325093,MET_CUSTOMER,Visited location
LDSMFG_159583,2025-01-30,23.035026824002784,77.75004221552342,DOOR_LOCKED,Visited location
LDSMFG_162737,2025-01-08,16.301254104266693,77.60859906665682,MET_CUSTOMER,Visited location
LDSMFG_182491,2025-01-15,19.19377241752378,77.62885077247189,DOOR_LOCKED,Visited location
LDSMFG_106681,2025-01-17,24.006091996269177,77.50590592719938,DOOR_LOCKED,Visited location
LDSMFG_135977,2025-01-02,16.50221279245284,77.73129021110785,SHIFTED,Visited location
LDSMFG_121461,2025-01-29,19.030648909517158,77.52651395251948,MET_CUSTOMER,Visited location
LDSMFG_151518,2025-01-04,24.700938665071682,77.59081537768171,DOOR_LOCKED,Visited location
LDSMFG_190463,2025-01-04,22.44390898720739,77.73043987928865,DOOR_LOCKED,Visited location
LDSMFG_143889,2025-01-13,28.059766009854332,77.75631686598585,DOOR_LOCKED,Visited location
LDSMFG_107307,2025-01-30,20.255439948697898,77.73305511248313,MET_CUSTOMER,Visited location
LDSMFG_103001,2025-01-24,20.60595821959613,77.53715941224563,MET_CUSTOMER,Visited location
LDSMFG_105646,2025-01-09,22.17749103695531,77.58676956725824,DOOR_LOCKED,Visited location
LDSMFG_188481,2025-01-24,16.65591063974041,77.6850186992907,DOOR_LOCKED,Visited location
LDSMFG_135411,2025-01-29,14.614018656838208,77.6972284244816,MET_CUSTOMER,Visited location
LDSMFG_188132,2025-01-16,27.441207422317824,77.57758690196405,MET_CUSTOMER,Visited location
LDSMFG_105047,2025-01-14,19.222213790834704,77.59154815719111,SHIFTED,Visited location
LDSMFG_186226,2025-01-01,16.773363688254893,77.66113294149764,SHIFTED,Visited location
LDSMFG_121396,2025-01-02,22.766361540411268,77.56119981831407,DOOR_LOCKED,Visited location
LDSMFG_175120,2025-01-01,28.406239549691463,77.55318127458399,SHIFTED,Visited location
LDSMFG_186981,2025-01-10,14.049796604759159,77.60276286941436,MET_CUSTOMER,Visited location
LDSMFG_136716,2025-01-23,20.949420247443108,77.54220632399347,SHIFTED,Visited location
LDSMFG_115380,2025-01-25,17.451621522015756,77.67789442930928,DOOR_LOCKED,Visited location
LDSMFG_176341,2025-01-28,13.430171267050577,77.68353190116962,SHIFTED,Visited location
LDSMFG_159773,2025-01-29,25.38984383390951,77.7967401798619,SHIFTED,Visited location
LDSMFG_148196,2025-01-14,21.983680541584434,77.6470481575816,DOOR_LOCKED,Visited location
LDSMFG_152516,2025-01-20,18.96053503489098,77.61353224897353,SHIFTED,Visited location
